Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
177,Andy Gray,eng ENG,"FW,MF",Tottenham,28,1964,17,9,944,10.5,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
178,Chris Greenman,eng ENG,DF,Coventry City,23,1968,2,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
179,David Gregory,,MF,Ipswich Town,22,1969,3,1,78,0.9,1,0,1,1,0,0,0,0,1.15,0,1.15,1.15,1.15,Matches
180,Bruce Grobbelaar,zw ZIM,GK,Liverpool,34,1957,5,5,396,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
181,Perry Groves,eng ENG,MF,Arsenal,27,1965,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
182,Perry Groves,eng ENG,MF,Southampton,27,1965,15,13,"1,032",11.5,2,1,3,2,0,0,2,0,0.17,0.09,0.26,0.17,0.26,Matches
183,Bryan Gunn,sct SCO,GK,Norwich City,28,1963,42,42,"3,780",42,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
184,Micky Gynn,eng ENG,MF,Coventry City,30,1961,20,18,"1,644",18.3,2,2,4,2,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches
185,Gareth Hall,wls WAL,DF,Chelsea,23,1969,37,36,"3,214",35.7,2,0,2,2,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches
186,Richard Hall,eng ENG,DF,Southampton,20,1972,28,28,"2,520",28,4,2,6,4,0,0,6,0,0.14,0.07,0.21,0.14,0.21,Matches
187,Gunnar Halle,no NOR,DF,Oldham Athletic,26,1965,41,41,"3,650",40.6,4,7,11,4,0,0,2,0,0.1,0.17,0.27,0.1,0.27,Matches
188,Jon Hallworth,eng ENG,GK,Oldham Athletic,26,1965,16,16,"1,440",16,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
189,Mick Harford,eng ENG,FW,Chelsea,33,1959,28,27,"2,214",24.6,9,2,11,9,0,0,4,0,0.37,0.08,0.45,0.37,0.45,Matches
190,John Harkes,us USA,MF,Sheffield Weds,25,1967,29,23,"1,850",20.6,2,0,2,2,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
191,Steve Harkness,eng ENG,DF,Liverpool,20,1971,10,9,863,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
192,Alan Harper,eng ENG,"DF,MF",Everton,31,1960,18,16,"1,340",14.9,0,1,1,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
193,Charlie Hartfield,eng ENG,MF,Sheffield Utd,20,1971,17,12,976,10.8,0,1,1,0,0,,3,0,0,0.09,0.09,0,0.09,Matches
194,Neil Heaney,eng ENG,MF,Arsenal,20,1971,5,3,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
195,John Hendrie,sct SCO,"FW,MF",Middlesbrough,28,1963,32,31,"2,720",30.2,9,7,16,9,0,0,2,0,0.3,0.23,0.53,0.3,0.53,Matches
196,Colin Hendry,sct SCO,DF,Blackburn,26,1965,41,41,"3,690",41,1,2,3,1,0,0,6,0,0.02,0.05,0.07,0.02,0.07,Matches
197,John Hendry,sct SCO,FW,Tottenham,22,1970,5,2,212,2.4,2,0,2,2,0,0,1,0,0.85,0,0.85,0.85,0.85,Matches
198,Nick Henry,eng ENG,MF,Oldham Athletic,23,1969,32,32,"2,748",30.5,6,5,11,6,0,0,3,0,0.2,0.16,0.36,0.2,0.36,Matches
199,Craig Hignett,eng ENG,"FW,MF",Middlesbrough,22,1970,21,18,"1,574",17.5,4,2,6,4,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches
200,Andy Hill,eng ENG,DF,Manchester City,27,1965,24,23,"2,002",22.2,1,1,2,1,0,0,0,0,0.04,0.04,0.09,0.04,0.09,Matches
201,Danny Hill,eng ENG,MF,Tottenham,17,1974,4,2,231,2.6,0,1,1,0,0,,0,0,0,0.39,0.39,0,0.39,Matches
202,Keith Hill,eng ENG,DF,Blackburn,23,1969,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
203,David Hillier,eng ENG,MF,Arsenal,22,1969,30,27,"2,540",28.2,1,2,3,1,0,0,1,0,0.04,0.07,0.11,0.04,0.11,Matches
204,Andy Hinchcliffe,eng ENG,DF,Everton,23,1969,25,25,"2,212",24.6,1,3,4,1,0,0,0,0,0.04,0.12,0.16,0.04,0.16,Matches
205,David Hirst,eng ENG,FW,Sheffield Weds,24,1967,22,22,"1,840",20.4,11,4,15,10,1,1,2,0,0.54,0.2,0.73,0.49,0.68,Matches
206,Kevin Hitchcock,,GK,Chelsea,29,1962,20,20,"1,800",20,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
207,Steve Hodge,eng ENG,MF,Leeds United,29,1962,23,9,644,7.2,2,1,3,2,0,0,2,0,0.28,0.14,0.42,0.28,0.42,Matches
208,Glyn Hodges,wls WAL,MF,Sheffield Utd,29,1963,31,28,"2,414",26.8,4,7,11,4,0,0,3,1,0.15,0.26,0.41,0.15,0.41,Matches
209,Lee Hodges,eng ENG,MF,Tottenham,18,1973,4,0,77,0.9,0,1,1,0,0,,0,0,0,1.17,1.17,0,1.17,Matches
210,Rick Holden,eng ENG,MF,Manchester City,27,1964,41,40,"3,240",36,3,9,12,3,0,0,3,0,0.08,0.25,0.33,0.08,0.33,Matches
211,Dean Holdsworth,eng ENG,FW,Wimbledon,23,1968,36,34,"2,998",33.3,19,1,20,19,0,0,2,0,0.57,0.03,0.6,0.57,0.6,Matches
212,Ian Holloway,eng ENG,MF,QPR,29,1963,24,23,"2,140",23.8,2,1,3,2,0,0,0,0,0.08,0.04,0.13,0.08,0.13,Matches
213,Paul Holmes,eng ENG,DF,Everton,24,1968,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
214,Mike Hooper,eng ENG,GK,Liverpool,28,1964,9,8,784,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
215,David Hopkin,sct SCO,MF,Chelsea,21,1970,4,2,133,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
216,Barry Horne,wls WAL,MF,Everton,30,1962,34,34,"2,998",33.3,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches
217,Brian Horne,eng ENG,GK,Middlesbrough,24,1967,4,3,294,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
218,Ray Houghton,ie IRL,MF,Aston Villa,30,1962,39,39,"3,345",37.2,3,7,10,3,0,0,1,0,0.08,0.19,0.27,0.08,0.27,Matches
219,David Howells,eng ENG,MF,Tottenham,24,1967,18,16,"1,442",16,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches
220,Jamie Hoyland,eng ENG,MF,Sheffield Utd,26,1966,22,15,"1,345",14.9,2,2,4,2,0,0,0,0,0.13,0.13,0.27,0.13,0.27,Matches
221,Mark Hughes,wls WAL,FW,Manchester Utd,28,1963,41,41,"3,568",39.6,15,3,18,15,0,0,7,0,0.38,0.08,0.45,0.38,0.45,Matches
222,John Humphrey,eng ENG,DF,Crystal Palace,31,1961,32,28,"2,542",28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
223,Terry Hurlock,eng ENG,MF,Southampton,33,1958,30,30,"2,655",29.5,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
224,Lee Hurst,eng ENG,"DF,MF",Coventry City,21,1970,35,35,"3,044",33.8,2,3,5,2,0,0,2,0,0.06,0.09,0.15,0.06,0.15,Matches
225,Don Hutchison,sct SCO,MF,Liverpool,21,1971,31,27,"2,522",28,7,3,10,7,0,0,3,1,0.25,0.11,0.36,0.25,0.36,Matches
226,Graham Hyde,eng ENG,MF,Sheffield Weds,21,1970,20,14,"1,644",18.3,1,1,2,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matches
227,Andy Impey,eng ENG,"DF,MF",QPR,20,1971,40,39,"3,547",39.4,2,2,4,2,0,0,1,0,0.05,0.05,0.1,0.05,0.1,Matches
228,Paul Ince,eng ENG,MF,Manchester Utd,24,1967,41,41,"3,511",39,6,1,7,6,0,0,5,0,0.15,0.03,0.18,0.15,0.18,Matches
229,Stig Inge Bjørnebye,no NOR,DF,Liverpool,22,1969,11,11,898,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
230,Kåre Ingebrigtsen,no NOR,MF,Manchester City,26,1965,7,2,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
231,Simon Ireland,,MF,Blackburn,20,1971,1,0,10,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
232,Ian Ironside,eng ENG,GK,Middlesbrough,28,1964,12,11,"1,044",11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
233,Denis Irwin,ie IRL,DF,Manchester Utd,26,1965,40,40,"3,542",39.4,5,3,8,5,0,0,0,0,0.13,0.08,0.2,0.13,0.2,Matches
234,Matt Jackson,eng ENG,DF,Everton,20,1971,27,25,"2,355",26.2,3,1,4,3,0,0,0,0,0.11,0.04,0.15,0.11,0.15,Matches
235,David James,eng ENG,GK,Liverpool,21,1970,29,29,"2,580",28.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
236,Nigel Jemson,eng ENG,FW,Sheffield Weds,22,1969,13,5,442,4.9,0,2,2,0,0,0,0,0,0,0.41,0.41,0,0.41,Matches
237,Iain Jenkins,nir NIR,DF,Everton,19,1972,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
238,Leigh Jenkinson,eng ENG,MF,Coventry City,23,1969,5,2,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
239,John Jensen,dk DEN,MF,Arsenal,27,1965,32,29,"2,754",30.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
240,Richard Jobson,eng ENG,DF,Oldham Athletic,29,1963,40,40,"3,600",40,2,5,7,2,0,0,8,0,0.05,0.12,0.17,0.05,0.17,Matches
241,Erland Johnsen,no NOR,"DF,MF",Chelsea,25,1967,13,13,"1,170",13,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
242,Andy Johnson,wls WAL,MF,Norwich City,18,1974,2,1,112,1.2,1,0,1,1,0,0,0,0,0.8,0,0.8,0.8,0.8,Matches
243,Gavin Johnson,eng ENG,"DF,MF",Ipswich Town,21,1970,40,39,"3,445",38.3,5,3,8,5,0,0,2,0,0.13,0.08,0.21,0.13,0.21,Matches
244,Mo Johnston,sct SCO,FW,Everton,29,1963,13,7,544,6,3,0,3,3,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
245,Rob Jones,eng ENG,DF,Liverpool,20,1971,30,30,"2,655",29.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
246,Ryan Jones,wls WAL,MF,Sheffield Weds,19,1973,9,9,802,8.9,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
247,Vinnie Jones,wls WAL,MF,Wimbledon,27,1965,27,27,"2,342",26,1,1,2,0,1,2,9,1,0.04,0.04,0.08,0,0.04,Matches
248,Vinnie Jones,wls WAL,MF,Chelsea,27,1965,7,7,614,6.8,1,0,1,1,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
249,Roger Joseph,eng ENG,DF,Wimbledon,26,1965,32,31,"2,774",30.8,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
250,Chris Kamara,eng ENG,MF,Sheffield Utd,34,1957,8,6,533,5.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
251,Chris Kamara,eng ENG,MF,Middlesbrough,34,1957,5,3,265,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
252,Andrei Kanchelskis,ru RUS,"DF,MF",Manchester Utd,23,1969,27,13,"1,287",14.3,3,1,4,3,0,0,0,0,0.21,0.07,0.28,0.21,0.28,Matches
253,Graham Kavanagh,ie IRL,MF,Middlesbrough,18,1973,10,6,477,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
254,Roy Keane,ie IRL,MF,Nott'ham Forest,20,1971,40,40,"3,539",39.3,6,2,8,6,0,0,7,0,0.15,0.05,0.2,0.15,0.2,Matches
255,Jason Kearton,au AUS,GK,Everton,23,1969,5,2,313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
256,John Keeley,eng ENG,GK,Oldham Athletic,31,1961,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
257,Orpheo Keizerweerd,nl NED,FW,Oldham Athletic,23,1968,1,0,45,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
258,Alan Kelly Jr.,ie IRL,GK,Sheffield Utd,23,1968,33,32,"2,944",32.7,0,1,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
259,Jeff Kenna,ie IRL,DF,Southampton,21,1970,29,27,"2,543",28.3,2,2,4,2,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
260,Billy Kenny,eng ENG,MF,Everton,18,1973,17,16,"1,412",15.7,1,2,3,1,0,0,1,0,0.06,0.13,0.19,0.06,0.19,Matches
261,Martin Keown,eng ENG,"DF,MF",Arsenal,26,1966,16,15,"1,363",15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
262,Martin Keown,eng ENG,"DF,MF",Everton,26,1966,13,13,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
263,Alan Kernaghan,ie IRL,DF,Middlesbrough,25,1967,22,22,"1,955",21.7,2,0,2,2,0,0,1,1,0.09,0,0.09,0.09,0.09,Matches
264,David Kerr,sct SCO,MF,Manchester City,17,1974,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
265,Dylan Kerr,,DF,Leeds United,25,1967,5,3,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
266,David Kerslake,eng ENG,DF,Leeds United,26,1966,8,8,720,8,0,1,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
267,Dmitri Kharine,ru RUS,GK,Chelsea,23,1968,5,5,428,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
268,Phil King,eng ENG,DF,Sheffield Weds,24,1967,12,11,"1,044",11.6,1,2,3,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matches
269,Chris Kiwomya,eng ENG,FW,Ipswich Town,22,1969,38,38,"3,140",34.9,10,2,12,10,0,0,3,0,0.29,0.06,0.34,0.29,0.34,Matches
270,István Kozma,hu HUN,MF,Liverpool,27,1964,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
271,Mike Lake,eng ENG,MF,Sheffield Utd,25,1966,6,6,522,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
272,Paul Lake,eng ENG,"DF,MF",Manchester City,23,1968,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
273,Brian Laws,eng ENG,DF,Nott'ham Forest,30,1961,33,32,"2,944",32.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
274,Graeme Le Saux,eng ENG,DF,Chelsea,23,1968,14,10,897,10,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
275,Graeme Le Saux,eng ENG,DF,Blackburn,23,1968,9,9,810,9,0,2,2,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
276,Matt Le Tissier,eng ENG,"FW,MF",Southampton,23,1968,40,40,"3,407",37.9,15,10,25,13,2,2,5,0,0.4,0.26,0.66,0.34,0.61,Matches
277,David Lee,,MF,Southampton,24,1967,1,0,36,0.4,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
278,David Lee,eng ENG,DF,Chelsea,22,1969,25,23,"2,144",23.8,2,0,2,2,0,0,1,0,0.08,0,0.08,0.08,0.08,Matches
279,Anders Limpar,se SWE,MF,Arsenal,26,1965,23,12,845,9.4,2,2,4,2,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches
280,Andy Linighan,eng ENG,DF,Arsenal,30,1962,21,19,"1,744",19.4,2,0,2,2,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
281,David Linighan,eng ENG,DF,Ipswich Town,27,1965,42,42,"3,780",42,1,1,2,1,0,0,4,0,0.02,0.02,0.05,0.02,0.05,Matches
282,Adrian Littlejohn,eng ENG,"FW,MF",Sheffield Utd,21,1970,27,18,"1,782",19.8,8,2,10,8,0,0,4,0,0.4,0.1,0.51,0.4,0.51,Matches
283,Steve Livingstone,eng ENG,FW,Chelsea,22,1969,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
284,Steve Livingstone,eng ENG,FW,Blackburn,22,1969,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
285,John Lukic,eng ENG,GK,Leeds United,31,1960,39,39,"3,510",39,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
286,Pål Lydersen,no NOR,DF,Arsenal,26,1965,8,7,625,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
287,Gary Mabbutt,eng ENG,"DF,MF",Tottenham,30,1961,29,29,"2,608",29,2,1,3,2,0,0,0,0,0.07,0.03,0.1,0.07,0.1,Matches
288,Neil Maddison,eng ENG,"DF,MF",Southampton,22,1969,37,33,"3,211",35.7,4,2,6,4,0,0,0,0,0.11,0.06,0.17,0.11,0.17,Matches
289,Danny Maddix,jm JAM,DF,QPR,24,1967,14,9,"1,012",11.2,0,1,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
290,Lee Makel,eng ENG,MF,Blackburn,19,1973,2,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
291,Martyn Margetson,wls WAL,GK,Manchester City,20,1971,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Nicky Marker,eng ENG,DF,Blackburn,27,1965,14,11,914,10.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
293,Andy Marriott,wls WAL,GK,Nott'ham Forest,21,1970,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
294,Mike Marsh,eng ENG,"FW,MF",Liverpool,23,1969,28,22,"2,041",22.7,1,3,4,1,0,0,1,0,0.04,0.13,0.18,0.04,0.18,Matches
295,Dwight Marshall,,FW,Middlesbrough,26,1965,3,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
296,Ian Marshall,eng ENG,"DF,FW",Oldham Athletic,26,1966,27,26,"2,350",26.1,2,4,6,2,0,0,3,0,0.08,0.15,0.23,0.08,0.23,Matches
297,Scott Marshall,sct SCO,DF,Arsenal,19,1973,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
298,Nigel Martyn,eng ENG,GK,Crystal Palace,25,1966,42,42,"3,780",42,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
299,Stuart Massey,eng ENG,MF,Crystal Palace,27,1964,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
300,Damian Matthew,eng ENG,MF,Chelsea,21,1970,4,3,264,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
301,David May,eng ENG,DF,Blackburn,22,1970,34,34,"3,014",33.5,1,3,4,1,0,0,6,0,0.03,0.09,0.12,0.03,0.12,Matches
302,Brian McAllister,sct SCO,DF,Wimbledon,21,1970,27,26,"2,312",25.7,0,1,1,0,0,0,6,0,0,0.04,0.04,0,0.04,Matches
303,Gary McAllister,sct SCO,MF,Leeds United,27,1964,32,32,"2,822",31.4,5,6,11,3,2,2,0,0,0.16,0.19,0.35,0.1,0.29,Matches
304,Frank McAvennie,sct SCO,FW,Aston Villa,32,1959,3,0,87,1,0,1,1,0,0,,0,0,0,1.03,1.03,0,1.03,Matches
305,Brian McClair,sct SCO,"FW,MF",Manchester Utd,28,1963,42,41,"3,649",40.5,9,6,15,9,0,0,0,0,0.22,0.15,0.37,0.22,0.37,Matches
306,Alan McDonald,nir NIR,DF,QPR,28,1963,39,39,"3,510",39,0,4,4,0,0,0,5,0,0,0.1,0.1,0,0.1,Matches
307,David McDonald,ie IRL,DF,Tottenham,21,1971,2,2,180,2,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
308,Neil McDonald,eng ENG,"DF,MF",Oldham Athletic,26,1965,4,2,253,2.8,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
309,Paul McGee,ie IRL,MF,Wimbledon,24,1968,3,1,86,1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
310,Eddie McGoldrick,ie IRL,"DF,FW",Crystal Palace,27,1965,42,42,"3,442",38.2,8,4,12,8,0,0,3,0,0.21,0.1,0.31,0.21,0.31,Matches
311,Gavin McGowan,eng ENG,"DF,MF",Arsenal,16,1976,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
312,Lloyd McGrath,eng ENG,MF,Coventry City,27,1965,25,20,"1,566",17.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
313,Paul McGrath,ie IRL,DF,Aston Villa,32,1959,42,42,"3,750",41.7,4,2,6,4,0,0,1,0,0.1,0.05,0.14,0.1,0.14,Matches
314,Ray McKinnon,sct SCO,MF,Nott'ham Forest,21,1970,6,5,446,5,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
315,Alan McLeary,,DF,Sheffield Utd,27,1964,3,3,227,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
316,Alan McLeary,,DF,Wimbledon,27,1964,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
317,Steve McMahon,eng ENG,"DF,FW",Manchester City,30,1961,27,24,"2,140",23.8,1,0,1,1,0,0,7,0,0.04,0,0.04,0.04,0.04,Matches
318,Steve McManaman,eng ENG,MF,Liverpool,20,1972,31,27,"2,467",27.4,4,6,10,4,0,0,0,0,0.15,0.22,0.36,0.15,0.36,Matches
319,Michael Meaker,wls WAL,MF,QPR,20,1971,3,3,270,3,0,1,1,0,0,,1,0,0,0.33,0.33,0,0.33,Matches
320,Gary Megson,eng ENG,MF,Norwich City,33,1959,23,20,"1,744",19.4,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
321,Paul Merson,eng ENG,"FW,MF",Arsenal,24,1968,33,32,"2,737",30.4,6,6,12,6,0,0,2,0,0.2,0.2,0.39,0.2,0.39,Matches
322,Craig Middleton,eng ENG,MF,Coventry City,21,1970,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
323,Adie Mike,eng ENG,FW,Manchester City,18,1973,3,1,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
324,Alan Miller,eng ENG,GK,Arsenal,22,1970,4,3,344,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
325,Paul Miller,eng ENG,MF,Wimbledon,24,1968,19,11,"1,040",11.6,1,2,3,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matches
326,Mike Milligan,ie IRL,MF,Oldham Athletic,25,1967,42,42,"3,640",40.4,3,1,4,3,0,0,3,0,0.07,0.02,0.1,0.07,0.1,Matches
327,Simon Milton,eng ENG,MF,Ipswich Town,28,1963,12,7,785,8.7,2,0,2,2,0,0,1,0,0.23,0,0.23,0.23,0.23,Matches
328,Bobby Mimms,eng ENG,GK,Blackburn,28,1963,42,42,"3,780",42,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
329,Jason Minett,,DF,Norwich City,20,1971,1,0,15,0.2,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
330,Nicky Mohan,eng ENG,DF,Middlesbrough,21,1970,18,18,"1,620",18,2,0,2,2,0,0,5,0,0.11,0,0.11,0.11,0.11,Matches
331,Ken Monkou,nl NED,DF,Southampton,27,1964,33,33,"2,923",32.5,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
332,Paul Moody,eng ENG,FW,Southampton,25,1967,3,2,119,1.3,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
333,Alan Moore,ie IRL,MF,Middlesbrough,17,1974,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
334,Kevin Moore,eng ENG,DF,Southampton,34,1958,18,18,"1,605",17.8,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches
335,Neil Moore,eng ENG,DF,Everton,19,1972,1,0,45,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
336,Kevin Moran,ie IRL,DF,Blackburn,36,1956,36,36,"3,210",35.7,4,0,4,4,0,0,4,0,0.11,0,0.11,0.11,0.11,Matches
337,Paul Moran,,FW,Tottenham,24,1968,3,0,65,0.7,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
338,Chris Morris,ie IRL,DF,Middlesbrough,28,1963,25,22,"1,944",21.6,1,0,1,1,0,0,2,0,0.05,0,0.05,0.05,0.05,Matches
339,Steve Morrow,nir NIR,"DF,MF",Arsenal,22,1970,16,13,"1,084",12,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
340,Paul Mortimer,eng ENG,MF,Crystal Palace,24,1968,1,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
341,Paul Moulden,,FW,Oldham Athletic,24,1967,4,1,187,2.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
342,Robbie Mustoe,eng ENG,MF,Middlesbrough,23,1968,23,21,"1,798",20,1,1,2,1,0,0,1,0,0.05,0.05,0.1,0.05,0.1,Matches
343,Andy Myers,eng ENG,DF,Chelsea,18,1973,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
344,Jan Mølby,dk DEN,MF,Liverpool,29,1963,10,8,824,9.2,3,3,6,0,3,3,0,0,0.33,0.33,0.66,0,0.33,Matches
345,Nayim,es ESP,MF,Tottenham,25,1966,18,15,"1,475",16.4,3,1,4,3,0,0,0,0,0.18,0.06,0.24,0.18,0.24,Matches
346,George Ndah,eng ENG,FW,Crystal Palace,17,1974,13,4,464,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
347,Peter Ndlovu,zw ZIM,FW,Coventry City,19,1973,32,27,"2,344",26,7,3,10,7,0,0,0,0,0.27,0.12,0.38,0.27,0.38,Matches
348,Stuart Nethercott,eng ENG,DF,Tottenham,19,1973,5,3,245,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
349,Mike Newell,eng ENG,FW,Blackburn,27,1965,40,40,"3,504",38.9,13,5,18,13,0,1,2,1,0.33,0.13,0.46,0.33,0.46,Matches
350,Aidan Newhouse,,FW,Wimbledon,20,1972,1,0,68,0.8,1,0,1,1,0,,0,0,1.32,0,1.32,1.32,1.32,Matches
351,Ricky Newman,eng ENG,MF,Crystal Palace,21,1970,2,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
352,Rob Newman,eng ENG,DF,Norwich City,28,1963,18,16,"1,350",15,2,3,5,2,0,0,1,0,0.13,0.2,0.33,0.13,0.33,Matches
353,Jon Newsome,eng ENG,DF,Leeds United,21,1970,37,30,"2,750",30.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
354,Eddie Newton,eng ENG,MF,Chelsea,20,1971,34,32,"2,844",31.6,5,1,6,5,0,0,1,0,0.16,0.03,0.19,0.16,0.19,Matches
355,Steve Nicol,sct SCO,DF,Liverpool,30,1961,32,32,"2,880",32,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
356,Roland Nilsson,se SWE,"DF,FW",Sheffield Weds,28,1963,32,32,"2,880",32,1,0,1,1,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
